name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,b,rating,angle_limits,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-6766-bus-5797-i_6889,true,bus-6766,6766,bus-5797,5797,0.00965584292,0.0174223732,"(from = 0.000105416314, to = 0.000105416314)",0.78,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5944-bus-6588-i_7183,true,bus-5944,5944,bus-6588,6588,0.000555824874,0.00146931098,"(from = 1.11666946e-5, to = 1.11666946e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3712-bus-3713-i_2736,true,bus-3712,3712,bus-3713,3713,0.0362893112,0.0919222544,"(from = 0.00076206508, to = 0.00076206508)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3224-bus-3199-i_1711,true,bus-3224,3224,bus-3199,3199,0.00283525904,0.0162587802,"(from = 0.001303065815, to = 0.001303065815)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7169-bus-8411-i_9184,true,bus-7169,7169,bus-8411,8411,0.00667169118,0.0101187346,"(from = 6.07031e-5, to = 6.07031e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7301-bus-7828-i_9269,true,bus-7301,7301,bus-7828,7828,0.00634170903,0.0173248278,"(from = 0.0001231602275, to = 0.0001231602275)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2836-bus-1830-i_10087,true,bus-2836,2836,bus-1830,1830,1.02997768e-5,0.000122869078,"(from = 0.00460835396, to = 0.00460835396)",17.25,"(min = -1.0472, max = 1.0472)",500.0,500.0,0,0,0.0,0.0
bus-1481-bus-5138-i_4880,true,bus-1481,1481,bus-5138,5138,1.18661644e-5,0.000111099361,"(from = 1.110979555e-6, to = 1.110979555e-6)",6.16,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4126-bus-4124-i_3590,true,bus-4126,4126,bus-4124,4124,0.0412430733,0.160456388,"(from = 0.001121177145, to = 0.001121177145)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-933-bus-7187-i_9224,true,bus-933,933,bus-7187,7187,0.000861765707,0.00066102226,"(from = 3.71417895e-6, to = 3.71417895e-6)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4046-bus-618-i_3449,true,bus-4046,4046,bus-618,618,0.00100434883,0.00192340012,"(from = 1.266431045e-5, to = 1.266431045e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7121-bus-7652-i_9089,true,bus-7121,7121,bus-7652,7652,7.19266487e-6,5.49480453e-5,"(from = 0.0001021068925, to = 0.0001021068925)",6.35,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-5492-bus-5491-i_6310,true,bus-5492,5492,bus-5491,5491,0.000221793027,0.000664173689,"(from = 3.6075406e-5, to = 3.6075406e-5)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-2914-bus-2916-i_1132,true,bus-2914,2914,bus-2916,2916,0.000523385698,0.005609667,"(from = 0.0004323997525, to = 0.0004323997525)",3.17,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5526-bus-5548-i_6386,true,bus-5526,5526,bus-5548,5548,0.0002319685,0.00116545223,"(from = 7.31309435e-5, to = 7.31309435e-5)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8334-bus-1843-i_5699,true,bus-8334,8334,bus-1843,1843,0.00377569268,0.0153642401,"(from = 0.000902600515, to = 0.000902600515)",1.59,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5249-bus-5246-i_5797,true,bus-5249,5249,bus-5246,5246,0.0133904465,0.037997953,"(from = 0.0002498880765, to = 0.0002498880765)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5714-bus-5708-i_6732,true,bus-5714,5714,bus-5708,5708,0.00708632458,0.0203244207,"(from = 0.00013082146, to = 0.00013082146)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-350-bus-5440-i_6189,true,bus-350,350,bus-5440,5440,0.000154178251,0.000390529042,"(from = 3.23750987e-6, to = 3.23750987e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-998-bus-5188-i_5643,true,bus-998,998,bus-5188,5188,0.00176807132,0.0115608415,"(from = 0.000708850555, to = 0.000708850555)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6402-bus-8571-i_7623,true,bus-6402,6402,bus-8571,8571,0.00168498086,0.00445421052,"(from = 3.385179335e-5, to = 3.385179335e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8590-bus-6849-i_8596,true,bus-8590,8590,bus-6849,6849,0.0369627531,0.102386942,"(from = 0.000707490905, to = 0.000707490905)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6964-bus-6965-i_8835,true,bus-6964,6964,bus-6965,6965,0.000801037382,0.00271275703,"(from = 6.96437745e-5, to = 6.96437745e-5)",1.1,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6513-bus-6514-i_8114,true,bus-6513,6513,bus-6514,6514,0.00552900685,0.0121921852,"(from = 0.0002722717105, to = 0.0002722717105)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6498-bus-5378-i_5367,true,bus-6498,6498,bus-5378,5378,0.00165243338,0.0151243644,"(from = 0.000158439982, to = 0.000158439982)",4.62,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3877-bus-1164-i_3032,true,bus-3877,3877,bus-1164,1164,0.000409522057,0.00075007198,"(from = 5.41979225e-6, to = 5.41979225e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6385-bus-6390-i_7952,true,bus-6385,6385,bus-6390,6390,0.00765044862,0.0144589906,"(from = 9.7882097e-5, to = 9.7882097e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2872-bus-4579-i_1049,true,bus-2872,2872,bus-4579,4579,0.00239433392,0.0192358282,"(from = 0.00130377701, to = 0.00130377701)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8188-bus-8129-i_4687,true,bus-8188,8188,bus-8129,8129,6.39953631e-5,0.000763425034,"(from = 0.0286334862, to = 0.0286334862)",17.25,"(min = -1.0472, max = 1.0472)",500.0,500.0,0,0,0.0,0.0
bus-7490-bus-8796-i_9785,true,bus-7490,7490,bus-8796,8796,2.07448886e-5,0.000140734022,"(from = 0.00012810868, to = 0.00012810868)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-8774-bus-1703-i_567,true,bus-8774,8774,bus-1703,1703,0.00294440519,0.0073610457,"(from = 0.001562373315, to = 0.001562373315)",1.75,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1110-bus-6997-i_8906,true,bus-1110,1110,bus-6997,6997,0.00469475736,0.0250139771,"(from = 0.0001836328305, to = 0.0001836328305)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5323-bus-5316-i_5931,true,bus-5323,5323,bus-5316,5316,0.00333133185,0.0159209031,"(from = 0.0001458490375, to = 0.0001458490375)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5357-bus-424-i_6019,true,bus-5357,5357,bus-424,424,0.00853894421,0.0524666459,"(from = 0.000501826605, to = 0.000501826605)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5928-bus-5932-i_7147,true,bus-5928,5928,bus-5932,5932,0.0113716847,0.0326153938,"(from = 0.0002099347235, to = 0.0002099347235)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4800-bus-8731-i_4797,true,bus-4800,4800,bus-8731,8731,0.0079278215,0.0224967419,"(from = 0.000147946849, to = 0.000147946849)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1654-bus-2242-i_3618,true,bus-1654,1654,bus-2242,2242,0.240548549,0.683388229,"(from = 0.004500532395, to = 0.004500532395)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8108-bus-5273-i_5848,true,bus-8108,8108,bus-5273,5273,0.00126548306,0.00957466285,"(from = 0.00113379938, to = 0.00113379938)",3.81,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3655-bus-8577-i_2620,true,bus-3655,3655,bus-8577,8577,0.0216357861,0.0739069558,"(from = 0.000672647395, to = 0.000672647395)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3714-bus-1328-i_2740,true,bus-3714,3714,bus-1328,1328,0.132362343,0.141034415,"(from = 0.00084166659, to = 0.00084166659)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6987-bus-8728-i_8885,true,bus-6987,6987,bus-8728,8728,0.00317907097,0.02182165,"(from = 0.000166494295, to = 0.000166494295)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6409-bus-6411-i_7997,true,bus-6409,6409,bus-6411,6411,0.00471646809,0.0133838385,"(from = 8.8016555e-5, to = 8.8016555e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5004-bus-1437-i_5195,true,bus-5004,5004,bus-1437,1437,0.0167029398,0.0387779196,"(from = 0.0002413745315, to = 0.0002413745315)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2521-bus-1872-i_179,true,bus-2521,2521,bus-1872,1872,4.02618323e-5,0.000313797752,"(from = 2.262307005e-5, to = 2.262307005e-5)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4447-bus-2129-i_4120,true,bus-4447,4447,bus-2129,2129,0.00729590798,0.00794670102,"(from = 4.52898901e-5, to = 4.52898901e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4047-bus-4059-i_3452,true,bus-4047,4047,bus-4059,4059,0.0411429031,0.113966714,"(from = 0.00078751303, to = 0.00078751303)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8672-bus-1490-i_2575,true,bus-8672,8672,bus-1490,1490,0.00850674036,0.0120758788,"(from = 8.3167058e-5, to = 8.3167058e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8288-bus-7950-i_4832,true,bus-8288,8288,bus-7950,7950,0.00012599292,0.00112245921,"(from = 0.000986098645, to = 0.000986098645)",4.17,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-3097-bus-3098-i_1494,true,bus-3097,3097,bus-3098,3098,0.000631060822,0.00657362909,"(from = 0.001213322755, to = 0.001213322755)",5.23,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6396-bus-6392-i_7963,true,bus-6396,6396,bus-6392,6392,0.030081133,0.0238057409,"(from = 0.0001254584995, to = 0.0001254584995)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-481-bus-6170-i_7549,true,bus-481,481,bus-6170,6170,0.000253614995,0.000702495159,"(from = 4.854061345e-6, to = 4.854061345e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7568-bus-7567-i_9937,true,bus-7568,7568,bus-7567,7567,0.000199574308,0.00134654036,"(from = 0.00123962124, to = 0.00123962124)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-3706-bus-3712-i_2727,true,bus-3706,3706,bus-3712,3712,0.00878160789,0.025186708,"(from = 0.000162118474, to = 0.000162118474)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5536-bus-792-i_6398,true,bus-5536,5536,bus-792,792,0.00139360281,0.00711831212,"(from = 0.000431731453, to = 0.000431731453)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7298-bus-7449-i_9446,true,bus-7298,7298,bus-7449,7449,0.0206329007,0.0534740643,"(from = 0.00042318584, to = 0.00042318584)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6388-bus-6387-i_7955,true,bus-6388,6388,bus-6387,6387,0.00836594214,0.0239945253,"(from = 0.0001544447625, to = 0.0001544447625)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5270-bus-8521-i_5840,true,bus-5270,5270,bus-8521,8521,0.000300211681,0.00153343425,"(from = 9.3003909e-5, to = 9.3003909e-5)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4508-bus-4509-i_3011,true,bus-4508,4508,bus-4509,4509,0.00113381127,0.00199393464,"(from = 1.56820078e-5, to = 1.56820078e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8531-bus-2604-i_380,true,bus-8531,8531,bus-2604,2604,0.000241944941,0.00134241644,"(from = 9.8391755e-5, to = 9.8391755e-5)",2.05,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1397-bus-3529-i_2338,true,bus-1397,1397,bus-3529,3529,0.0985927246,0.075628294,"(from = 0.000424942447, to = 0.000424942447)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1919-bus-4919-i_5085,true,bus-1919,1919,bus-4919,4919,0.00202226022,0.0128082615,"(from = 0.00083819795, to = 0.00083819795)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6889-bus-6901-i_8708,true,bus-6889,6889,bus-6901,6901,0.00174726171,0.00334613167,"(from = 2.203205185e-5, to = 2.203205185e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3474-bus-3475-i_2206,true,bus-3474,3474,bus-3475,3475,0.000200864295,0.00111448313,"(from = 8.16855035e-5, to = 8.16855035e-5)",4.1,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1782-bus-3187-i_1684,true,bus-1782,1782,bus-3187,3187,7.72638138e-5,0.000309193227,"(from = 2.51839189e-5, to = 2.51839189e-5)",1.75,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5825-bus-5824-i_6958,true,bus-5825,5825,bus-5824,5824,0.000713738816,0.00180787975,"(from = 1.498743495e-5, to = 1.498743495e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4932-bus-4947-i_5111,true,bus-4932,4932,bus-4947,4947,0.00508365517,0.0270860577,"(from = 0.0001988444845, to = 0.0001988444845)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3277-bus-3279-i_1851,true,bus-3277,3277,bus-3279,3279,0.000707957217,0.0018379126,"(from = 0.0001075618415, to = 0.0001075618415)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3706-bus-8705-i_2724,true,bus-3706,3706,bus-8705,8705,0.0223816457,0.0611446752,"(from = 0.0004346753705, to = 0.0004346753705)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6342-bus-380-i_7659,true,bus-6342,6342,bus-380,380,0.000374318465,0.000989502727,"(from = 7.52017435e-6, to = 7.52017435e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8850-bus-7852-i_331,true,bus-8850,8850,bus-7852,7852,0.456066575,0.361137798,"(from = 0.001903188375, to = 0.001903188375)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5206-bus-4732-i_5632,true,bus-5206,5206,bus-4732,4732,0.00243932253,0.0154498084,"(from = 0.001011068425, to = 0.001011068425)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-779-bus-2521-i_218,true,bus-779,779,bus-2521,2521,0.00269848486,0.0187988689,"(from = 0.001704088285, to = 0.001704088285)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8171-bus-798-i_6296,true,bus-8171,8171,bus-798,798,0.0160158005,0.0436054683,"(from = 0.00231653149, to = 0.00231653149)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4133-bus-4134-i_3609,true,bus-4133,4133,bus-4134,4134,0.00697052928,0.0180653063,"(from = 0.0001429648725, to = 0.0001429648725)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3592-bus-3580-i_2484,true,bus-3592,3592,bus-3580,3580,0.0801170438,0.229814185,"(from = 0.001479465925, to = 0.001479465925)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4963-bus-4983-i_5164,true,bus-4963,4963,bus-4983,4983,0.128669674,0.197128426,"(from = 0.001158669585, to = 0.001158669585)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5299-bus-5300-i_5900,true,bus-5299,5299,bus-5300,5300,0.00179592867,0.00454903557,"(from = 3.77117886e-5, to = 3.77117886e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8358-bus-6650-i_8221,true,bus-8358,8358,bus-6650,6650,0.00983101955,0.0143903424,"(from = 9.2993113e-5, to = 9.2993113e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4202-bus-319-i_3751,true,bus-4202,4202,bus-319,319,0.0109862343,0.0979439287,"(from = 0.00108252131, to = 0.00108252131)",1.54,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7315-bus-7314-i_9474,true,bus-7315,7315,bus-7314,7314,0.00380041611,0.00718260568,"(from = 4.862360175e-5, to = 4.862360175e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1809-bus-3087-i_1469,true,bus-1809,1809,bus-3087,3087,0.0005196416,0.00514858628,"(from = 0.0003801992275, to = 0.0003801992275)",2.93,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7359-bus-7351-i_9556,true,bus-7359,7359,bus-7351,7351,0.000951594962,0.00251552064,"(from = 1.91178393e-5, to = 1.91178393e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7929-bus-4251-i_1113,true,bus-7929,7929,bus-4251,4251,0.0199841819,0.0536535487,"(from = 0.002932204805, to = 0.002932204805)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7333-bus-7332-i_9522,true,bus-7333,7333,bus-7332,7332,0.00484928519,0.00950367315,"(from = 5.96232575e-5, to = 5.96232575e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1024-bus-5354-i_6005,true,bus-1024,1024,bus-5354,5354,0.000682950506,0.00120104526,"(from = 9.44604735e-6, to = 9.44604735e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8115-bus-4771-i_4729,true,bus-8115,8115,bus-4771,4771,1.8116955e-5,0.000158513532,"(from = 0.0001444763805, to = 0.0001444763805)",4.17,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-5572-bus-5568-i_6471,true,bus-5572,5572,bus-5568,5568,0.0098173565,0.0192401586,"(from = 0.0001207071985, to = 0.0001207071985)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5905-bus-5909-i_7118,true,bus-5905,5905,bus-5909,5909,0.002814498,0.00643663563,"(from = 6.5769583e-5, to = 6.5769583e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4305-bus-1136-i_3969,true,bus-4305,4305,bus-1136,1136,0.000101119812,0.000440111944,"(from = 3.02335796e-5, to = 3.02335796e-5)",1.75,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8408-bus-8318-i_2259,true,bus-8408,8408,bus-8318,8318,0.365972449,0.842297848,"(from = 0.0053653295, to = 0.0053653295)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4184-bus-650-i_3712,true,bus-4184,4184,bus-650,650,0.00127626452,0.0024441382,"(from = 1.609302445e-5, to = 1.609302445e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3505-bus-169-i_2282,true,bus-3505,3505,bus-169,169,0.000571956228,0.000797112187,"(from = 5.7053749e-6, to = 5.7053749e-6)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7851-bus-1378-i_1330,true,bus-7851,7851,bus-1378,1378,0.0168589632,0.110263007,"(from = 0.0067632082, to = 0.0067632082)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4957-bus-4955-i_5158,true,bus-4957,4957,bus-4955,4955,0.0295635963,0.0579395032,"(from = 0.000363498525, to = 0.000363498525)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7940-bus-7025-i_8481,true,bus-7940,7940,bus-7025,7025,0.00655937298,0.0173352915,"(from = 0.000978392015, to = 0.000978392015)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1562-bus-2678-i_602,true,bus-1562,1562,bus-2678,2678,0.00222991953,0.00338204473,"(from = 2.028915345e-5, to = 2.028915345e-5)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8833-bus-2627-i_483,true,bus-8833,8833,bus-2627,2627,0.00043818472,0.00559636901,"(from = 0.01093253335, to = 0.01093253335)",8.71,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-5489-bus-5482-i_6277,true,bus-5489,5489,bus-5482,5482,0.0266792145,0.0726431745,"(from = 0.003859468615, to = 0.003859468615)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1833-bus-6506-i_5745,true,bus-1833,1833,bus-6506,6506,0.000160178856,0.000479666034,"(from = 2.605364695e-5, to = 2.605364695e-5)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5034-bus-6480-i_5301,true,bus-5034,5034,bus-6480,6480,0.0108083951,0.0108399883,"(from = 7.33651065e-5, to = 7.33651065e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1896-bus-5132-i_5523,true,bus-1896,1896,bus-5132,5132,0.000666661929,0.000654887342,"(from = 4.62675871e-6, to = 4.62675871e-6)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8469-bus-2371-i_9759,true,bus-8469,8469,bus-2371,2371,9.46124783e-5,0.000673780408,"(from = 6.33416515e-6, to = 6.33416515e-6)",2.5,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-339-bus-766-i_2357,true,bus-339,339,bus-766,766,0.221519858,0.222216611,"(from = 0.00150404793, to = 0.00150404793)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5180-bus-1034-i_5626,true,bus-5180,5180,bus-1034,1034,0.000480056519,0.00313892483,"(from = 0.000192461794, to = 0.000192461794)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3902-bus-3888-i_3088,true,bus-3902,3902,bus-3888,3888,0.000281861911,0.000724550922,"(from = 4.32610112e-5, to = 4.32610112e-5)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5520-bus-7899-i_6367,true,bus-5520,5520,bus-7899,7899,0.000612926171,0.0040077144,"(from = 0.00024573129, to = 0.00024573129)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8428-bus-1286-i_2308,true,bus-8428,8428,bus-1286,1286,0.0229733389,0.0412917848,"(from = 0.0003103765775, to = 0.0003103765775)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2598-bus-2600-i_386,true,bus-2598,2598,bus-2600,2600,0.00112933137,0.00647610602,"(from = 0.000519025325, to = 0.000519025325)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3805-bus-8426-i_1677,true,bus-3805,3805,bus-8426,8426,0.00508814643,0.0242505191,"(from = 0.00169384672, to = 0.00169384672)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7628-bus-5664-i_6562,true,bus-7628,7628,bus-5664,5664,0.00484863115,0.0125660417,"(from = 9.9444839e-5, to = 9.9444839e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2728-bus-1362-i_609,true,bus-2728,2728,bus-1362,1362,0.00433993447,0.0111562163,"(from = 0.00066611026, to = 0.00066611026)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4201-bus-4202-i_3752,true,bus-4201,4201,bus-4202,4202,0.0023564368,0.0239174707,"(from = 0.0002027750905, to = 0.0002027750905)",3.08,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7244-bus-7288-i_9335,true,bus-7244,7244,bus-7288,7288,0.00631045482,0.0179070729,"(from = 0.000117762892, to = 0.000117762892)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2536-bus-188-i_230,true,bus-2536,2536,bus-188,188,7.72434005e-5,0.000264971272,"(from = 1.530612325e-5, to = 1.530612325e-5)",1.42,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3544-bus-3538-i_2369,true,bus-3544,3544,bus-3538,3538,0.00109048857,0.0106006973,"(from = 9.8205422e-5, to = 9.8205422e-5)",6.16,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1699-bus-6380-i_7939,true,bus-1699,1699,bus-6380,6380,0.000687022982,0.00570527845,"(from = 5.8379811e-5, to = 5.8379811e-5)",1.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5763-bus-676-i_6777,true,bus-5763,5763,bus-676,676,0.000606539178,0.00111092439,"(from = 8.0272022e-6, to = 8.0272022e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
