name,available,bus_name,bus_number,area,active_power,reactive_power,max_active_power,max_reactive_power
bus1201,true,bus-1201,1201,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0886400603,0.031380271099999996,0.0886400603,0.031380271099999996
bus2205,true,bus-2205,2205,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.203737541,0.0276334445,0.211017,0.0276334445
bus37,true,bus-37,37,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.128963875,0.0283768363,0.130403,0.0283768363
bus6542,true,bus-6542,6542,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.223890709,0.0847711378,0.223890709,0.0847711378
bus6602,true,bus-6602,6602,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0339018414,0.011017550499999999,0.0339018414,0.011017550499999999
bus4418,true,bus-4418,4418,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0524707829,0.015178237800000001,0.0524707829,0.015178237800000001
bus873,true,bus-873,873,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0290390296,0.011585389800000002,0.0290390296,0.011585389800000002
bus7454,true,bus-7454,7454,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0345307422,0.012802871300000001,0.0345307422,0.012802871300000001
bus806,true,bus-806,806,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.18226387500000002,0.0576800013,0.18226387500000002,0.0576800013
bus124,true,bus-124,124,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.116802862,0.029254248299999997,0.116802862,0.029254248299999997
bus1142,true,bus-1142,1142,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0919706807,0.024933514,0.09239599999999999,0.024933514
bus526,true,bus-526,526,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.123242809,0.047745733799999995,0.123242809,0.047745733799999995
bus625,true,bus-625,625,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0516750094,0.018423263199999998,0.0516750094,0.018423263199999998
bus1060,true,bus-1060,1060,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.5476674109999999,0.187446887,0.5476674109999999,0.187446887
bus7106,true,bus-7106,7106,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0712287316,0.010852310700000001,0.07410800000000001,0.010852310700000001
bus8783,true,bus-8783,8783,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.387228993,0.10939666799999999,0.387228993,0.10939666799999999
bus4735,true,bus-4735,4735,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09467960019999999,0.031191189100000002,0.09467960019999999,0.031191189100000002
bus419,true,bus-419,419,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0270822526,0.0105516689,0.0270822526,0.0105516689
bus4398,true,bus-4398,4398,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09287390000000001,0.013417874599999999,0.09287390000000001,0.013417874599999999
bus783,true,bus-783,783,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.104918397,0.0380304512,0.104918397,0.0380304512
bus8331,true,bus-8331,8331,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.34470432,0.125670541,0.34470432,0.125670541
bus647,true,bus-647,647,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0732129976,0.0230762436,0.0732129976,0.0230762436
bus2817,true,bus-2817,2817,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0771777592,0.017310241900000002,0.0771777592,0.017310241900000002
bus1484,true,bus-1484,1484,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0942101851,0.030934437699999998,0.0942101851,0.030934437699999998
bus4966,true,bus-4966,4966,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0445289018,0.0164646011,0.0445289018,0.0164646011
bus1799,true,bus-1799,1799,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.166442109,0.044284706099999994,0.166442109,0.044284706099999994
bus1925,true,bus-1925,1925,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.127434659,0.0378486318,0.127434659,0.0378486318
bus2785,true,bus-2785,2785,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.048041495100000005,0.0170306182,0.048041495100000005,0.0170306182
bus1598,true,bus-1598,1598,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0653911043,0.0175454198,0.0653911043,0.0175454198
bus3244,true,bus-3244,3244,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0309973497,0.0123801038,0.0309973497,0.0123801038
bus778,true,bus-778,778,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.054240944000000006,0.0167704536,0.054240944000000006,0.0167704536
bus4376,true,bus-4376,4376,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0347662839,0.0100707343,0.0347662839,0.0100707343
bus1187,true,bus-1187,1187,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.25951261200000003,0.0489954654,0.265266,0.0489954654
bus2558,true,bus-2558,2558,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0520851049,0.020803869000000003,0.0520851049,0.020803869000000003
bus1125,true,bus-1125,1125,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.027994347300000003,0.00796188934,0.027994347300000003,0.00796188934
bus341,true,bus-341,341,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.217359536,0.0536713418,0.217359536,0.0536713418
bus705,true,bus-705,705,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.583685446,0.192723931,0.583685446,0.192723931
bus1309,true,bus-1309,1309,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0641663372,0.018845017,0.0641663372,0.018845017
bus365,true,bus-365,365,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.34040032,0.0777520205,0.35564700000000005,0.0777520205
bus2210,true,bus-2210,2210,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.37006799,0.107957671,0.37006799,0.107957671
bus479,true,bus-479,479,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0186452599,0.00746125059,0.0186452599,0.00746125059
bus2009,true,bus-2009,2009,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.032926298799999996,0.010891808599999999,0.032926298799999996,0.010891808599999999
bus4931,true,bus-4931,4931,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.202753662,0.0587677395,0.202753662,0.0587677395
bus2234,true,bus-2234,2234,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0406635985,0.0147104989,0.0406635985,0.0147104989
bus494,true,bus-494,494,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.32049698200000004,0.0514217813,0.342683,0.0514217813
bus3738,true,bus-3738,3738,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0564100878,0.0183205658,0.0564100878,0.0183205658
bus449,true,bus-449,449,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.11458687599999999,0.0402439256,0.11458687599999999,0.0402439256
bus52,true,bus-52,52,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0209453206,0.00752592196,0.0209453206,0.00752592196
bus527,true,bus-527,527,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.216067781,0.0745506285,0.216067781,0.0745506285
bus2156,true,bus-2156,2156,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.164842522,0.057700366499999996,0.164842522,0.057700366499999996
bus814,true,bus-814,814,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.338082231,0.0973798952,0.338082231,0.0973798952
bus1091,true,bus-1091,1091,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.31809981400000004,0.11866740399999999,0.31809981400000004,0.11866740399999999
bus3567,true,bus-3567,3567,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.102462572,0.031761643,0.102462572,0.031761643
bus1678,true,bus-1678,1678,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.111290427,0.0405527773,0.111290427,0.0405527773
bus7064,true,bus-7064,7064,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0597486194,0.0190554837,0.0597486194,0.0190554837
bus2105,true,bus-2105,2105,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.19000483299999998,0.06255755040000001,0.19000483299999998,0.06255755040000001
bus332,true,bus-332,332,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.145810622,0.0393611834,0.145810622,0.0393611834
bus4380,true,bus-4380,4380,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.179152837,0.058569539,0.1814,0.058569539
bus4415,true,bus-4415,4415,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.20440945500000002,0.06499036180000001,0.22073399999999999,0.06499036180000001
bus1063,true,bus-1063,1063,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.029561420799999998,0.009946907,0.029561420799999998,0.009946907
bus1325,true,bus-1325,1325,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0364440231,0.011344095,0.0364440231,0.011344095
bus2013,true,bus-2013,2013,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0460868487,0.0149669383,0.0460868487,0.0149669383
bus1407,true,bus-1407,1407,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0357239557,0.0104892756,0.0357239557,0.0104892756
bus1175,true,bus-1175,1175,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0298751232,0.010538478200000001,0.0298751232,0.010538478200000001
bus862,true,bus-862,862,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0570118,0.0196584526,0.0570118,0.0196584526
bus3801,true,bus-3801,3801,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0563858253,0.0187564983,0.0563858253,0.0187564983
bus960,true,bus-960,960,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0906019301,0.0336639808,0.0906019301,0.0336639808
bus4334,true,bus-4334,4334,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.045218945899999995,0.017030572799999998,0.045218945899999995,0.017030572799999998
bus857,true,bus-857,857,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0314772823,0.0105484359,0.0314772823,0.0105484359
bus8184,true,bus-8184,8184,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0699066495,0.0235662414,0.0699066495,0.0235662414
bus640,true,bus-640,640,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.462246778,0.150102148,0.462246778,0.150102148
bus3324,true,bus-3324,3324,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0419727407,0.012455774,0.0419727407,0.012455774
bus575,true,bus-575,575,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0689176514,0.022316779800000002,0.0689176514,0.022316779800000002
bus4186,true,bus-4186,4186,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0577174693,0.0177947629,0.0577174693,0.0177947629
bus1444,true,bus-1444,1444,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.10569751699999999,0.0306998128,0.10569751699999999,0.0306998128
bus563,true,bus-563,563,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.333589956,0.092976285,0.333589956,0.092976285
bus438,true,bus-438,438,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0777127369,0.0264128165,0.0777127369,0.0264128165
bus995,true,bus-995,995,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.486841794,0.175359807,0.486841794,0.175359807
bus1025,true,bus-1025,1025,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.174248086,0.060505483699999994,0.174248086,0.060505483699999994
bus3278,true,bus-3278,3278,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0311819802,0.00956058064,0.0311819802,0.00956058064
bus2096,true,bus-2096,2096,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.115718924,0.0449189096,0.115718924,0.0449189096
bus2345,true,bus-2345,2345,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.10935224,0.0382346332,0.10935224,0.0382346332
bus6148,true,bus-6148,6148,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.14779246799999998,0.055815664099999995,0.14779246799999998,0.055815664099999995
bus1137,true,bus-1137,1137,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.491481696,0.12578513600000002,0.513806,0.12578513600000002
bus6565,true,bus-6565,6565,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0516392152,0.0217466413,0.0516392152,0.0217466413
bus4845,true,bus-4845,4845,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.00618042404,0.00208401948,0.00618042404,0.00208401948
bus2113,true,bus-2113,2113,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.373401175,0.11737126999999999,0.373401175,0.11737126999999999
bus6000,true,bus-6000,6000,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0239988494,0.00929697275,0.0239988494,0.00929697275
bus1959,true,bus-1959,1959,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0371098855,0.0129644771,0.0371098855,0.0129644771
bus694,true,bus-694,694,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.17369724,0.047404035000000004,0.17369724,0.047404035000000004
bus8667,true,bus-8667,8667,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0482720064,0.0166631311,0.0482720064,0.0166631311
bus1903,true,bus-1903,1903,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0159376974,0.00640179078,0.0159376974,0.00640179078
bus3603,true,bus-3603,3603,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0314847901,0.010139984099999999,0.0314847901,0.010139984099999999
bus663,true,bus-663,663,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0605428323,0.0226386949,0.0605428323,0.0226386949
bus1837,true,bus-1837,1837,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0682593965,0.014652654000000001,0.0682593965,0.014652654000000001
bus8253,true,bus-8253,8253,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.303260778,0.112167108,0.303260778,0.112167108
bus513,true,bus-513,513,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.396207255,0.126523335,0.396207255,0.126523335
bus1443,true,bus-1443,1443,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.13761689,0.0430683076,0.13761689,0.0430683076
bus1278,true,bus-1278,1278,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.08332088300000001,0.0195767009,0.08332088300000001,0.0195767009
bus1054,true,bus-1054,1054,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0775539516,0.0270546121,0.0775539516,0.0270546121
bus842,true,bus-842,842,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.018381921699999998,0.00680616781,0.018381921699999998,0.00680616781
bus7524,true,bus-7524,7524,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.07404139800000001,0.0216365439,0.07404139800000001,0.0216365439
bus7024,true,bus-7024,7024,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0136608835,0.005187115789999999,0.0136608835,0.005187115789999999
bus1154,true,bus-1154,1154,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.035670060499999996,0.011436118399999999,0.035670060499999996,0.011436118399999999
bus1841,true,bus-1841,1841,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.067495577,0.0289829291,0.067495577,0.0289829291
bus2367,true,bus-2367,2367,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.543879354,0.164547907,0.543879354,0.164547907
bus345,true,bus-345,345,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",2.2097649,0.7357370520000001,2.2097649,0.7357370520000001
bus6597,true,bus-6597,6597,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.187091485,0.0490550106,0.187091485,0.0490550106
bus451,true,bus-451,451,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.140708033,0.040197774500000005,0.140708033,0.040197774500000005
