name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,primary_shunt,rating,base_voltage_primary,base_voltage_secondary,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-8735-bus-8736-i_10751,true,bus-8735,8735,bus-8736,8736,0.000255396163,0.0191547122,0.0 + 0.0im,5.69,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8252-bus-8254-i_10495,true,bus-8252,8252,bus-8254,8254,0.00209958393,0.0801200224,0.0 + 0.0im,1.3599920399999998,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8342-bus-8341-i_10541,true,bus-8342,8342,bus-8341,8341,6.16467677e-5,0.00493174142,0.0 + 0.0im,22.1,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8427-bus-8428-i_10589,true,bus-8427,8427,bus-8428,8428,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7661-bus-7660-i_10182,true,bus-7661,7661,bus-7660,7660,0.00173070105,0.0689056783,0.0 + 0.0im,1.5813738000000002,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8627-bus-8626-i_10693,true,bus-8627,8627,bus-8626,8626,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8041-bus-8040-i_10383,true,bus-8041,8041,bus-8040,8040,0.029176668,0.7294167,0.0 + 0.0im,0.2,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8541-bus-8540-i_10649,true,bus-8541,8541,bus-8540,8540,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8677-bus-8676-i_10719,true,bus-8677,8677,bus-8676,8676,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8506-bus-8505-i_10629,true,bus-8506,8506,bus-8505,8505,0.00959176778,0.239794194,0.0 + 0.0im,0.45419325,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7627-bus-7628-i_10165,true,bus-7627,7627,bus-7628,7628,0.000427735823,0.0281621266,0.0 + 0.0im,3.87,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8302-bus-8301-i_10521,true,bus-8302,8302,bus-8301,8301,0.00590686108,0.187838182,0.0 + 0.0im,0.58,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8504-bus-8503-i_10631,true,bus-8504,8504,bus-8503,8503,0.000277738749,0.0201638331,0.0 + 0.0im,7.24,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7842-bus-7843-i_10280,true,bus-7842,7842,bus-7843,7843,0.00345890595,0.121061708,0.0 + 0.0im,0.9,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7671-bus-7672-i_10189,true,bus-7671,7671,bus-7672,7672,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7682-bus-7683-i_10195,true,bus-7682,7682,bus-7683,7683,0.00318811513,0.113496899,0.0 + 0.0im,1.92,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8625-bus-8624-i_10691,true,bus-8625,8625,bus-8624,8624,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8741-bus-8743-i_10755,true,bus-8741,8741,bus-8743,8743,0.00106510914,0.0494619868,0.0 + 0.0im,2.203201765,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8465-bus-8466-i_10608,true,bus-8465,8465,bus-8466,8466,0.0189413747,0.473534367,0.0 + 0.0im,0.23,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7994-bus-7993-i_10359,true,bus-7994,7994,bus-7993,7993,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8099-bus-8098-i_10413,true,bus-8099,8099,bus-8098,8098,0.014053278,0.35133195,0.0 + 0.0im,0.31,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8857-bus-8856-i_10816,true,bus-8857,8857,bus-8856,8856,0.00276557094,0.100888028,0.0 + 0.0im,1.08,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8377-bus-8376-i_10561,true,bus-8377,8377,bus-8376,8376,0.00427031935,0.152023369,0.0 + 0.0im,0.96,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7808-bus-7807-i_10261,true,bus-7808,7808,bus-7807,7807,0.000823327059,0.0415672818,0.0 + 0.0im,2.621740465,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8838-bus-8839-i_10807,true,bus-8838,8838,bus-8839,8839,0.00258115425,0.0951662704,0.0 + 0.0im,1.144942735,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8118-bus-8117-i_10423,true,bus-8118,8118,bus-8117,8117,0.00232955987,0.0873269013,0.0 + 0.0im,1.24773965,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8266-bus-8267-i_10502,true,bus-8266,8266,bus-8267,8267,0.00056663112,0.0309607244,0.0 + 0.0im,3.52,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7881-bus-7880-i_10299,true,bus-7881,7881,bus-7880,7880,0.0145217206,0.363043015,0.0 + 0.0im,0.3,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8747-bus-8746-i_10757,true,bus-8747,8747,bus-8746,8746,0.00236439265,0.0936101509,0.0 + 0.0im,1.5591626550000002,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8654-bus-8653-i_10707,true,bus-8654,8654,bus-8653,8653,0.0128132829,0.320332072,0.0 + 0.0im,0.34,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8720-bus-8719-i_10741,true,bus-8720,8720,bus-8719,8719,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8315-bus-8317-i_10529,true,bus-8315,8315,bus-8317,8317,0.000353598674,0.0256391249,0.0 + 0.0im,4.2509109050000005,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8389-bus-8388-i_10567,true,bus-8389,8389,bus-8388,8388,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8115-bus-8116-i_10422,true,bus-8115,8115,bus-8116,8116,0.00068908941,0.035925081,0.0 + 0.0im,3.033533975,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8385-bus-8384-i_10565,true,bus-8385,8385,bus-8384,8384,0.00501290111,0.163698588,0.0 + 0.0im,0.665545925,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7992-bus-7991-i_10358,true,bus-7992,7992,bus-7991,7991,0.00125415364,0.0549643716,0.0 + 0.0im,1.9825867750000001,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8687-bus-8686-i_10724,true,bus-8687,8687,bus-8686,8686,0.00890156512,0.222539128,0.0 + 0.0im,0.48941013400000005,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8140-bus-8139-i_10435,true,bus-8140,8140,bus-8139,8139,0.00969135404,0.242283851,0.0 + 0.0im,0.449526058,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7651-bus-7650-i_10177,true,bus-7651,7651,bus-7650,7650,0.0113605212,0.284013029,0.0 + 0.0im,0.3834785495,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8371-bus-8370-i_10557,true,bus-8371,8371,bus-8370,8370,0.00702860209,0.217886665,0.0 + 0.0im,0.5,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7816-bus-7815-i_10265,true,bus-7816,7816,bus-7815,7815,0.0161574114,0.403935286,0.0 + 0.0im,0.2696295875,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8008-bus-8007-i_10366,true,bus-8008,8008,bus-8007,8007,0.00133322144,0.0573359974,0.0 + 0.0im,1.9005607150000001,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8578-bus-8577-i_10668,true,bus-8578,8578,bus-8577,8577,0.00266656336,0.0978185235,0.0 + 0.0im,1.11389457,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8515-bus-8514-i_10636,true,bus-8515,8515,bus-8514,8514,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8292-bus-8294-i_10517,true,bus-8292,8292,bus-8294,8294,0.00153770472,0.0633534343,0.0 + 0.0im,1.72,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8461-bus-8462-i_10606,true,bus-8461,8461,bus-8462,8462,0.00109889698,0.0504576151,0.0 + 0.0im,2.15971681,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8865-bus-8866-i_10821,true,bus-8865,8865,bus-8866,8866,0.00362950292,0.125801595,0.0 + 0.0im,0.86608332,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8294-bus-8293-i_10516,true,bus-8294,8294,bus-8293,8293,0.0055639215,0.17860188,0.0 + 0.0im,0.61,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8298-bus-8297-i_10519,true,bus-8298,8298,bus-8297,8297,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8657-bus-8658-i_10709,true,bus-8657,8657,bus-8658,8658,0.00138311529,0.0588188492,0.0 + 0.0im,1.85263531,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8526-bus-8527-i_10642,true,bus-8526,8526,bus-8527,8527,0.00440812342,0.147231322,0.0 + 0.0im,0.74,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8734-bus-8733-i_10750,true,bus-8734,8734,bus-8733,8733,0.00567431335,0.181578027,0.0 + 0.0im,0.6,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7713-bus-7714-i_10211,true,bus-7713,7713,bus-7714,7714,0.00230060158,0.0864217708,0.0 + 0.0im,1.260809605,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8127-bus-8126-i_10428,true,bus-8127,8127,bus-8126,8126,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7974-bus-7976-i_10349,true,bus-7974,7974,bus-7976,7976,0.000924210392,0.0452147493,0.0 + 0.0im,2.41021432,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8350-bus-8349-i_10547,true,bus-8350,8350,bus-8349,8349,0.014053278,0.35133195,0.0 + 0.0im,0.31,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8039-bus-8038-i_10382,true,bus-8039,8039,bus-8038,8038,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8171-bus-8170-i_10451,true,bus-8171,8171,bus-8170,8170,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8396-bus-8397-i_10571,true,bus-8396,8396,bus-8397,8397,0.00907607538,0.226901884,0.0 + 0.0im,0.48,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7857-bus-7856-i_10287,true,bus-7857,7857,bus-7856,7856,0.00360908827,0.125235363,0.0 + 0.0im,0.87,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8412-bus-8413-i_10580,true,bus-8412,8412,bus-8413,8413,0.000269596579,0.0211633314,0.0 + 0.0im,5.15,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7790-bus-7791-i_10252,true,bus-7790,7790,bus-7791,7791,0.000988595768,0.04717579,0.0 + 0.0im,2.31,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7666-bus-7668-i_10187,true,bus-7666,7666,bus-7668,7668,0.00386269779,0.132252254,0.0 + 0.0im,0.82383124,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8456-bus-8455-i_10603,true,bus-8456,8456,bus-8455,8455,0.014053278,0.35133195,0.0 + 0.0im,0.31,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7872-bus-7873-i_10295,true,bus-7872,7872,bus-7873,7873,0.00409191065,0.138564212,0.0 + 0.0im,0.7862961300000001,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8643-bus-8642-i_10701,true,bus-8643,8643,bus-8642,8642,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8446-bus-8445-i_10598,true,bus-8446,8446,bus-8445,8445,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7665-bus-7664-i_10185,true,bus-7665,7665,bus-7664,7664,0.00614202677,0.194156895,0.0 + 0.0im,0.56112095,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7861-bus-7860-i_10289,true,bus-7861,7861,bus-7860,7860,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8723-bus-8722-i_10742,true,bus-8723,8723,bus-8722,8722,0.00687780717,0.213859679,0.0 + 0.0im,0.50941662,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8410-bus-8411-i_10579,true,bus-8410,8410,bus-8411,8411,0.0135204551,0.338011378,0.0 + 0.0im,0.322216681,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8352-bus-8351-i_10548,true,bus-8352,8352,bus-8351,8351,0.00651991543,0.204287819,0.0 + 0.0im,0.533289405,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8730-bus-8732-i_10749,true,bus-8730,8730,bus-8732,8732,0.00103505719,0.0485694393,0.0 + 0.0im,2.243700125,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8234-bus-8235-i_10485,true,bus-8234,8234,bus-8235,8235,0.00178924867,0.0705694326,0.0 + 0.0im,1.544081875,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7870-bus-7871-i_10294,true,bus-7870,7870,bus-7871,7871,0.000867658394,0.043417626,0.0 + 0.0im,2.51,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7892-bus-7893-i_10305,true,bus-7892,7892,bus-7893,7893,0.00181218265,0.071218778,0.0 + 0.0im,1.53,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8511-bus-8513-i_10635,true,bus-8511,8511,bus-8513,8513,0.000876230367,0.04372882,0.0 + 0.0im,2.492135025,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8251-bus-8250-i_10493,true,bus-8251,8251,bus-8250,8250,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8018-bus-8019-i_10372,true,bus-8018,8018,bus-8019,8019,0.000827505383,0.0417419225,0.0 + 0.0im,2.610770685,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7924-bus-7923-i_10321,true,bus-7924,7924,bus-7923,7923,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8161-bus-8160-i_10446,true,bus-8161,8161,bus-8160,8160,0.00257556407,0.094992528,0.0 + 0.0im,1.1470371350000002,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8188-bus-8187-i_10460,true,bus-8188,8188,bus-8187,8187,0.00110334994,0.0557000544,0.0 + 0.0im,2.62066825,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8213-bus-8214-i_10474,true,bus-8213,8213,bus-8214,8214,0.00642514543,0.201749567,0.0 + 0.0im,0.54,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8323-bus-8322-i_10532,true,bus-8323,8323,bus-8322,8322,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7728-bus-7727-i_10218,true,bus-7728,7728,bus-7727,7727,0.00505506189,0.164841964,0.0 + 0.0im,0.56,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8805-bus-8807-i_10789,true,bus-8805,8805,bus-8807,8807,0.000241186113,0.0181227455,0.0 + 0.0im,12.028017400000001,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8330-bus-8332-i_10537,true,bus-8330,8330,bus-8332,8332,0.00234412927,0.0877820511,0.0 + 0.0im,1.241269205,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8495-bus-8494-i_10624,true,bus-8495,8495,bus-8494,8494,0.00937237553,0.234309388,0.0 + 0.0im,0.46482518399999995,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7739-bus-7740-i_10224,true,bus-7739,7739,bus-7740,7740,0.000296070431,0.0229454584,0.0 + 0.0im,4.75,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8256-bus-8255-i_10496,true,bus-8256,8256,bus-8255,8255,0.0189078192,0.472695479,0.0 + 0.0im,0.230408179,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8727-bus-8729-i_10747,true,bus-8727,8727,bus-8729,8729,0.00406828001,0.137914692,0.0 + 0.0im,0.79,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8788-bus-8789-i_10780,true,bus-8788,8788,bus-8789,8789,0.00179584859,0.0707564345,0.0 + 0.0im,1.54,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8261-bus-8263-i_10499,true,bus-8261,8261,bus-8263,8263,0.00126580019,0.0553154683,0.0 + 0.0im,1.97,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8691-bus-8690-i_10726,true,bus-8691,8691,bus-8690,8690,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8785-bus-8784-i_10778,true,bus-8785,8785,bus-8784,8784,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8774-bus-8773-i_10772,true,bus-8774,8774,bus-8773,8773,0.00260093171,0.100656057,0.0 + 0.0im,1.45,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8325-bus-8324-i_10533,true,bus-8325,8325,bus-8324,8324,0.0190749778,0.476874445,0.0 + 0.0im,0.22838905650000002,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8057-bus-8056-i_10391,true,bus-8057,8057,bus-8056,8056,0.00879652442,0.275331214,0.0 + 0.0im,0.53,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8081-bus-8083-i_10404,true,bus-8081,8081,bus-8083,8083,0.00115763804,0.0521698588,0.0 + 0.0im,2.08881483,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8768-bus-8767-i_10769,true,bus-8768,8768,bus-8767,8767,0.000361353316,0.0284023707,0.0 + 0.0im,5.14,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8031-bus-8030-i_10378,true,bus-8031,8031,bus-8030,8030,0.00799362546,0.253796011,0.0 + 0.0im,0.574980025,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8845-bus-8844-i_10810,true,bus-8845,8845,bus-8844,8844,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7834-bus-7836-i_10276,true,bus-7834,7834,bus-7836,7836,0.0116263661,0.290659152,0.0 + 0.0im,0.374710047,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7711-bus-7712-i_10210,true,bus-7711,7711,bus-7712,7712,0.00272552723,0.0996471885,0.0 + 0.0im,1.09345032,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7879-bus-7878-i_10298,true,bus-7879,7879,bus-7878,7878,0.018190974,0.454774349,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8367-bus-8368-i_10556,true,bus-8367,8367,bus-8368,8368,0.00515732256,0.167612983,0.0 + 0.0im,0.65,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8405-bus-8406-i_10576,true,bus-8405,8405,bus-8406,8406,0.00236988208,0.088586192,0.0 + 0.0im,1.23,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7780-bus-7782-i_10247,true,bus-7780,7780,bus-7782,7782,0.000278786579,0.0221077757,0.0 + 0.0im,4.93,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8346-bus-8345-i_10545,true,bus-8346,8346,bus-8345,8345,0.00425563485,0.143057244,0.0 + 0.0im,0.761595845,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8225-bus-8227-i_10481,true,bus-8225,8225,bus-8227,8227,0.00181531837,0.0713074611,0.0 + 0.0im,1.528096705,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7960-bus-7961-i_10341,true,bus-7960,7960,bus-7961,7961,0.0128612058,0.321530146,0.0 + 0.0im,0.33873310500000003,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8003-bus-8004-i_10364,true,bus-8003,8003,bus-8004,8004,0.00371540461,0.128181459,0.0 + 0.0im,0.85,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8628-bus-8629-i_10694,true,bus-8628,8628,bus-8629,8629,0.000365700779,0.0261897584,0.0 + 0.0im,8.323053119999999,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7932-bus-7933-i_10326,true,bus-7932,7932,bus-7933,7933,0.00128543775,0.0559060555,0.0 + 0.0im,1.94918418,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7692-bus-7691-i_10199,true,bus-7692,7692,bus-7691,7691,0.000807102102,0.0408886277,0.0 + 0.0im,2.665258715,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7985-bus-7986-i_10355,true,bus-7985,7985,bus-7986,7986,0.00542426804,0.174832512,0.0 + 0.0im,0.62315399,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8416-bus-8418-i_10583,true,bus-8416,8416,bus-8418,8418,0.00200245289,0.0770620125,0.0 + 0.0im,1.413967995,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8464-bus-8463-i_10607,true,bus-8464,8464,bus-8463,8463,0.00990766829,0.247691707,0.0 + 0.0im,0.43971155,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8247-bus-8246-i_10491,true,bus-8247,8247,bus-8246,8246,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7928-bus-7927-i_10324,true,bus-7928,7928,bus-7927,7927,5.58401909e-5,0.00446721527,0.0 + 0.0im,32.68,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7652-bus-7653-i_10178,true,bus-7652,7652,bus-7653,7653,0.00239314591,0.0893122055,0.0 + 0.0im,1.22,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8072-bus-8071-i_10399,true,bus-8072,8072,bus-8071,8071,0.0233413344,0.58353336,0.0 + 0.0im,0.25,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8050-bus-8051-i_10388,true,bus-8050,8050,bus-8051,8051,0.010880358,0.27200895,0.0 + 0.0im,0.400401915,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7745-bus-7746-i_10227,true,bus-7745,7745,bus-7746,7746,0.0205631684,0.51407921,0.0 + 0.0im,0.2118601615,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8668-bus-8667-i_10714,true,bus-8668,8668,bus-8667,8667,0.00296468231,0.107046275,0.0 + 0.0im,1.017860925,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8156-bus-8155-i_10443,true,bus-8156,8156,bus-8155,8155,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8603-bus-8604-i_10681,true,bus-8603,8603,bus-8604,8604,0.000854251613,0.0483164712,0.0 + 0.0im,3.58,500.0,115.0,500.0,115.0,0,0,0.0,0.0
bus-8537-bus-8536-i_10647,true,bus-8537,8537,bus-8536,8536,0.018306474,0.45766185,0.0 + 0.0im,0.3187579215,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8620-bus-8619-i_10689,true,bus-8620,8620,bus-8619,8619,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8059-bus-8058-i_10392,true,bus-8059,8059,bus-8058,8058,0.00631744641,0.208475732,0.0 + 0.0im,0.7,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8572-bus-8571-i_10665,true,bus-8572,8572,bus-8571,8571,0.00188992764,0.07350714,0.0 + 0.0im,1.48235928,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8483-bus-8482-i_10617,true,bus-8483,8483,bus-8482,8482,0.0146087333,0.365218332,0.0 + 0.0im,0.596426274,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8472-bus-8471-i_10611,true,bus-8472,8472,bus-8471,8471,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8468-bus-8467-i_10609,true,bus-8468,8468,bus-8467,8467,0.00024301073,0.0182258047,0.0 + 0.0im,5.98,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8402-bus-8404-i_10574,true,bus-8402,8402,bus-8404,8404,0.000169212876,0.0126909657,0.0 + 0.0im,8.58802355,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7818-bus-7817-i_10266,true,bus-7818,7818,bus-7817,7817,0.00300891383,0.108411853,0.0 + 0.0im,1.005038095,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8825-bus-8826-i_10800,true,bus-8825,8825,bus-8826,8826,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7909-bus-7910-i_10314,true,bus-7909,7909,bus-7910,7910,0.00202684261,0.0778307562,0.0 + 0.0im,1.4,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8260-bus-8259-i_10498,true,bus-8260,8260,bus-8259,8259,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7970-bus-7973-i_10347,true,bus-7970,7970,bus-7973,7973,0.000135561549,0.0108449239,0.0 + 0.0im,10.05,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8513-bus-8512-i_10634,true,bus-8513,8513,bus-8512,8512,0.00225918993,0.0851262766,0.0 + 0.0im,1.28,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7641-bus-7640-i_10172,true,bus-7641,7641,bus-7640,7640,0.00139242613,0.0652356646,0.0 + 0.0im,2.23752995,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7823-bus-7824-i_10269,true,bus-7823,7823,bus-7824,7824,0.000835768155,0.042087128,0.0 + 0.0im,2.58935499,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8697-bus-8696-i_10729,true,bus-8697,8697,bus-8696,8696,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7750-bus-7749-i_10229,true,bus-7750,7750,bus-7749,7749,0.0216441369,0.541103423,0.0 + 0.0im,0.20127927450000002,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8539-bus-8538-i_10648,true,bus-8539,8539,bus-8538,8538,0.0126136515,0.315341288,0.0 + 0.0im,0.462620486,115.0,66.0,115.0,66.0,0,0,0.0,0.0
